Subject,Condition,Item,Word,wd,RT,region_g,ambiguity_g,gender_g,ambiguity,gender
39,gp3,22,13,drink.,NA,others,Unambiguous,Gender match,-1,-1
39,gp4,23,0,Before,719,others,Unambiguous,Gender mismatch,-1,1
39,gp4,23,1,the,702,others,Unambiguous,Gender mismatch,-1,1
39,gp4,23,2,staff,1509,others,Unambiguous,Gender mismatch,-1,1
39,gp4,23,3,called%2C,1202,others,Unambiguous,Gender mismatch,-1,1
39,gp4,23,4,Diana's,643,others,Unambiguous,Gender mismatch,-1,1
39,gp4,23,5,uncle,594,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
39,gp4,23,6,started,549,Disambiguating region,Unambiguous,Gender mismatch,-1,1
39,gp4,23,7,to,651,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
39,gp4,23,8,prepare,813,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
39,gp4,23,9,herself,671,Reflexive region,Unambiguous,Gender mismatch,-1,1
39,gp4,23,10,for,716,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
39,gp4,23,11,some,640,others,Unambiguous,Gender mismatch,-1,1
39,gp4,23,12,work.,757,others,Unambiguous,Gender mismatch,-1,1
39,gp1,24,0,After,645,others,Ambiguous,Gender match,1,-1
39,gp1,24,1,the,847,others,Ambiguous,Gender match,1,-1
39,gp1,24,2,child,940,others,Ambiguous,Gender match,1,-1
39,gp1,24,3,watched,1011,others,Ambiguous,Gender match,1,-1
39,gp1,24,4,Anna's,867,others,Ambiguous,Gender match,1,-1
39,gp1,24,5,niece,881,Pre-disambiguating region,Ambiguous,Gender match,1,-1
39,gp1,24,6,began,1291,Disambiguating region,Ambiguous,Gender match,1,-1
39,gp1,24,7,to,880,Post-disambiguating region,Ambiguous,Gender match,1,-1
39,gp1,24,8,prepare,819,Pre-reflexive region,Ambiguous,Gender match,1,-1
39,gp1,24,9,herself,634,Reflexive region,Ambiguous,Gender match,1,-1
39,gp1,24,10,for,465,Post-reflexive region,Ambiguous,Gender match,1,-1
39,gp1,24,11,a,576,others,Ambiguous,Gender match,1,-1
39,gp1,24,12,race.,574,others,Ambiguous,Gender match,1,-1
40,gp2,1,0,After,949,others,Ambiguous,Gender mismatch,1,1
40,gp2,1,1,the,668,others,Ambiguous,Gender mismatch,1,1
40,gp2,1,2,neighbour,709,others,Ambiguous,Gender mismatch,1,1
40,gp2,1,3,visited,663,others,Ambiguous,Gender mismatch,1,1
40,gp2,1,4,Ken's,792,others,Ambiguous,Gender mismatch,1,1
40,gp2,1,5,mum,769,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,1,6,decided,783,Disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,1,7,to,873,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,1,8,prepare,763,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,1,9,himself,785,Reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,1,10,a,803,Post-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,1,11,cold,1123,others,Ambiguous,Gender mismatch,1,1
40,gp2,1,12,drink.,743,others,Ambiguous,Gender mismatch,1,1
40,gp3,2,0,While,1779,others,Unambiguous,Gender match,-1,-1
40,gp3,2,1,the,1134,others,Unambiguous,Gender match,-1,-1
40,gp3,2,2,student,1301,others,Unambiguous,Gender match,-1,-1
40,gp3,2,3,watched%2C,5215,others,Unambiguous,Gender match,-1,-1
40,gp3,2,4,Tom's,1190,others,Unambiguous,Gender match,-1,-1
40,gp3,2,5,brother,1189,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,2,6,started,929,Disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,2,7,to,785,Post-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,2,8,prepare,NA,Pre-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,2,9,himself,NA,Reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,2,10,for,NA,Post-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,2,11,the,NA,others,Unambiguous,Gender match,-1,-1
40,gp3,2,12,big,NA,others,Unambiguous,Gender match,-1,-1
40,gp3,2,13,race.,NA,others,Unambiguous,Gender match,-1,-1
40,gp4,3,0,While,744,others,Unambiguous,Gender mismatch,-1,1
40,gp4,3,1,the,671,others,Unambiguous,Gender mismatch,-1,1
40,gp4,3,2,parent,928,others,Unambiguous,Gender mismatch,-1,1
40,gp4,3,3,helped%2C,1170,others,Unambiguous,Gender mismatch,-1,1
40,gp4,3,4,Roger's,1031,others,Unambiguous,Gender mismatch,-1,1
40,gp4,3,5,daughter,883,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,3,6,hoped,1484,Disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,3,7,to,695,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,3,8,allow,1032,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,3,9,himself,742,Reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,3,10,some,740,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,3,11,time,883,others,Unambiguous,Gender mismatch,-1,1
40,gp4,3,12,to,813,others,Unambiguous,Gender mismatch,-1,1
40,gp4,3,13,relax.,762,others,Unambiguous,Gender mismatch,-1,1
40,gp1,4,0,Before,792,others,Ambiguous,Gender match,1,-1
40,gp1,4,1,the,808,others,Ambiguous,Gender match,1,-1
40,gp1,4,2,student,865,others,Ambiguous,Gender match,1,-1
40,gp1,4,3,called,859,others,Ambiguous,Gender match,1,-1
40,gp1,4,4,Ben's,825,others,Ambiguous,Gender match,1,-1
40,gp1,4,5,son,794,Pre-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,4,6,started,886,Disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,4,7,to,762,Post-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,4,8,dress,723,Pre-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,4,9,himself,1059,Reflexive region,Ambiguous,Gender match,1,-1
40,gp1,4,10,in,844,Post-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,4,11,the,644,others,Ambiguous,Gender match,1,-1
40,gp1,4,12,locker,851,others,Ambiguous,Gender match,1,-1
40,gp1,4,13,room.,951,others,Ambiguous,Gender match,1,-1
40,gp2,5,0,While,872,others,Ambiguous,Gender mismatch,1,1
40,gp2,5,1,the,698,others,Ambiguous,Gender mismatch,1,1
40,gp2,5,2,student,2075,others,Ambiguous,Gender mismatch,1,1
40,gp2,5,3,sketched,1386,others,Ambiguous,Gender mismatch,1,1
40,gp2,5,4,Julia's,850,others,Ambiguous,Gender mismatch,1,1
40,gp2,5,5,brother,822,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,5,6,tried,1221,Disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,5,7,to,785,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,5,8,enjoy,854,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,5,9,herself,875,Reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,5,10,during,920,Post-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,5,11,the,808,others,Ambiguous,Gender mismatch,1,1
40,gp2,5,12,contest.,895,others,Ambiguous,Gender mismatch,1,1
40,gp3,6,0,After,788,others,Unambiguous,Gender match,-1,-1
40,gp3,6,1,the,683,others,Unambiguous,Gender match,-1,-1
40,gp3,6,2,guest,903,others,Unambiguous,Gender match,-1,-1
40,gp3,6,3,visited%2C,738,others,Unambiguous,Gender match,-1,-1
40,gp3,6,4,Sarah's,854,others,Unambiguous,Gender match,-1,-1
40,gp3,6,5,sister,730,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,6,6,started,1080,Disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,6,7,to,747,Post-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,6,8,enjoy,795,Pre-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,6,9,herself,856,Reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,6,10,at,867,Post-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,6,11,the,814,others,Unambiguous,Gender match,-1,-1
40,gp3,6,12,party.,1033,others,Unambiguous,Gender match,-1,-1
40,gp4,7,0,After,1195,others,Unambiguous,Gender mismatch,-1,1
40,gp4,7,1,the,662,others,Unambiguous,Gender mismatch,-1,1
40,gp4,7,2,friend,696,others,Unambiguous,Gender mismatch,-1,1
40,gp4,7,3,called%2C,769,others,Unambiguous,Gender mismatch,-1,1
40,gp4,7,4,Mary's,886,others,Unambiguous,Gender mismatch,-1,1
40,gp4,7,5,father,699,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,7,6,attempted,807,Disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,7,7,to,893,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,7,8,calm,775,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,7,9,herself,886,Reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,7,10,down,806,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,7,11,very,759,others,Unambiguous,Gender mismatch,-1,1
40,gp4,7,12,quickly.,749,others,Unambiguous,Gender mismatch,-1,1
40,gp1,8,0,After,710,others,Ambiguous,Gender match,1,-1
40,gp1,8,1,the,1097,others,Ambiguous,Gender match,1,-1
40,gp1,8,2,manager,937,others,Ambiguous,Gender match,1,-1
40,gp1,8,3,called,915,others,Ambiguous,Gender match,1,-1
40,gp1,8,4,Lisa's,1089,others,Ambiguous,Gender match,1,-1
40,gp1,8,5,mother,771,Pre-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,8,6,started,889,Disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,8,7,to,655,Post-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,8,8,focus,785,Pre-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,8,9,herself,795,Reflexive region,Ambiguous,Gender match,1,-1
40,gp1,8,10,on,778,Post-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,8,11,the,762,others,Ambiguous,Gender match,1,-1
40,gp1,8,12,problem.,924,others,Ambiguous,Gender match,1,-1
40,gp2,9,0,After,960,others,Ambiguous,Gender mismatch,1,1
40,gp2,9,1,the,864,others,Ambiguous,Gender mismatch,1,1
40,gp2,9,2,instructor,936,others,Ambiguous,Gender mismatch,1,1
40,gp2,9,3,trained,1085,others,Ambiguous,Gender mismatch,1,1
40,gp2,9,4,David's,1154,others,Ambiguous,Gender mismatch,1,1
40,gp2,9,5,niece,1146,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,9,6,decided,1432,Disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,9,7,to,1038,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,9,8,allow,1031,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,9,9,himself,909,Reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,9,10,time,1133,Post-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,9,11,to,1053,others,Ambiguous,Gender mismatch,1,1
40,gp2,9,12,rest.,1014,others,Ambiguous,Gender mismatch,1,1
40,gp3,10,0,While,1162,others,Unambiguous,Gender match,-1,-1
40,gp3,10,1,the,621,others,Unambiguous,Gender match,-1,-1
40,gp3,10,2,painter,NA,others,Unambiguous,Gender match,-1,-1
40,gp3,10,3,sketched%2C,NA,others,Unambiguous,Gender match,-1,-1
40,gp3,10,4,Kevin's,NA,others,Unambiguous,Gender match,-1,-1
40,gp3,10,5,father,NA,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,10,6,hoped,NA,Disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,10,7,to,NA,Post-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,10,8,give,NA,Pre-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,10,9,himself,NA,Reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,10,10,time,NA,Post-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,10,11,to,NA,others,Unambiguous,Gender match,-1,-1
40,gp3,10,12,relax.,NA,others,Unambiguous,Gender match,-1,-1
40,gp4,11,0,After,2094,others,Unambiguous,Gender mismatch,-1,1
40,gp4,11,1,the,1547,others,Unambiguous,Gender mismatch,-1,1
40,gp4,11,2,teacher,770,others,Unambiguous,Gender mismatch,-1,1
40,gp4,11,3,called%2C,1184,others,Unambiguous,Gender mismatch,-1,1
40,gp4,11,4,Paul's,826,others,Unambiguous,Gender mismatch,-1,1
40,gp4,11,5,mother,710,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,11,6,started,789,Disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,11,7,to,825,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,11,8,prepare,1168,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,11,9,himself,870,Reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,11,10,for,823,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,11,11,the,833,others,Unambiguous,Gender mismatch,-1,1
40,gp4,11,12,meeting.,1040,others,Unambiguous,Gender mismatch,-1,1
40,gp1,12,0,As,642,others,Ambiguous,Gender match,1,-1
40,gp1,12,1,the,528,others,Ambiguous,Gender match,1,-1
40,gp1,12,2,child,650,others,Ambiguous,Gender match,1,-1
40,gp1,12,3,watched,834,others,Ambiguous,Gender match,1,-1
40,gp1,12,4,George's,692,others,Ambiguous,Gender match,1,-1
40,gp1,12,5,uncle,793,Pre-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,12,6,tried,811,Disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,12,7,to,785,Post-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,12,8,entertain,936,Pre-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,12,9,himself,872,Reflexive region,Ambiguous,Gender match,1,-1
40,gp1,12,10,while,869,Post-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,12,11,keeping,969,others,Ambiguous,Gender match,1,-1
40,gp1,12,12,quiet.,1045,others,Ambiguous,Gender match,1,-1
40,gp2,13,0,While,869,others,Ambiguous,Gender mismatch,1,1
40,gp2,13,1,the,729,others,Ambiguous,Gender mismatch,1,1
40,gp2,13,2,assistant,949,others,Ambiguous,Gender mismatch,1,1
40,gp2,13,3,helped,630,others,Ambiguous,Gender mismatch,1,1
40,gp2,13,4,Sarah's,957,others,Ambiguous,Gender mismatch,1,1
40,gp2,13,5,dad,843,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,13,6,started,949,Disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,13,7,to,1386,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,13,8,prepare,831,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,13,9,herself,917,Reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,13,10,for,1264,Post-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,13,11,the,894,others,Ambiguous,Gender mismatch,1,1
40,gp2,13,12,dinner.,917,others,Ambiguous,Gender mismatch,1,1
40,gp3,14,0,After,800,others,Unambiguous,Gender match,-1,-1
40,gp3,14,1,the,720,others,Unambiguous,Gender match,-1,-1
40,gp3,14,2,guest,825,others,Unambiguous,Gender match,-1,-1
40,gp3,14,3,visited%2C,1305,others,Unambiguous,Gender match,-1,-1
40,gp3,14,4,Jessica's,1079,others,Unambiguous,Gender match,-1,-1
40,gp3,14,5,aunt,964,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,14,6,decided,1221,Disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,14,7,to,921,Post-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,14,8,prepare,886,Pre-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,14,9,herself,998,Reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,14,10,a,782,Post-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,14,11,large,1078,others,Unambiguous,Gender match,-1,-1
40,gp3,14,12,cocktail.,908,others,Unambiguous,Gender match,-1,-1
40,gp4,15,0,While,766,others,Unambiguous,Gender mismatch,-1,1
40,gp4,15,1,the,720,others,Unambiguous,Gender mismatch,-1,1
40,gp4,15,2,artist,641,others,Unambiguous,Gender mismatch,-1,1
40,gp4,15,3,sketched%2C,858,others,Unambiguous,Gender mismatch,-1,1
40,gp4,15,4,Emily's,874,others,Unambiguous,Gender mismatch,-1,1
40,gp4,15,5,son,744,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,15,6,started,1009,Disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,15,7,to,684,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,15,8,enjoy,719,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,15,9,herself,851,Reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,15,10,at,738,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,15,11,the,770,others,Unambiguous,Gender mismatch,-1,1
40,gp4,15,12,event.,805,others,Unambiguous,Gender mismatch,-1,1
40,gp1,16,0,After,671,others,Ambiguous,Gender match,1,-1
40,gp1,16,1,the,586,others,Ambiguous,Gender match,1,-1
40,gp1,16,2,manager,716,others,Ambiguous,Gender match,1,-1
40,gp1,16,3,called,743,others,Ambiguous,Gender match,1,-1
40,gp1,16,4,Alice's,859,others,Ambiguous,Gender match,1,-1
40,gp1,16,5,daughter,696,Pre-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,16,6,started,1066,Disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,16,7,to,869,Post-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,16,8,prepare,1704,Pre-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,16,9,herself,798,Reflexive region,Ambiguous,Gender match,1,-1
40,gp1,16,10,for,783,Post-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,16,11,the,741,others,Ambiguous,Gender match,1,-1
40,gp1,16,12,ceremony.,940,others,Ambiguous,Gender match,1,-1
40,gp2,17,0,While,937,others,Ambiguous,Gender mismatch,1,1
40,gp2,17,1,the,656,others,Ambiguous,Gender mismatch,1,1
40,gp2,17,2,assistant,1271,others,Ambiguous,Gender mismatch,1,1
40,gp2,17,3,watched,792,others,Ambiguous,Gender mismatch,1,1
40,gp2,17,4,Mark's,839,others,Ambiguous,Gender mismatch,1,1
40,gp2,17,5,niece,654,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,17,6,tried,776,Disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,17,7,to,777,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,17,8,entertain,967,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,17,9,himself,851,Reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,17,10,for,971,Post-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,17,11,a,885,others,Ambiguous,Gender mismatch,1,1
40,gp2,17,12,few,789,others,Ambiguous,Gender mismatch,1,1
40,gp2,17,13,minutes.,1111,others,Ambiguous,Gender mismatch,1,1
40,gp3,18,0,When,1286,others,Unambiguous,Gender match,-1,-1
40,gp3,18,1,the,1031,others,Unambiguous,Gender match,-1,-1
40,gp3,18,2,staff,764,others,Unambiguous,Gender match,-1,-1
40,gp3,18,3,woke,964,others,Unambiguous,Gender match,-1,-1
40,gp3,18,4,up%2C,801,others,Unambiguous,Gender match,-1,-1
40,gp3,18,5,John's,721,others,Unambiguous,Gender match,-1,-1
40,gp3,18,6,brother,754,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,18,7,decided,763,Disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,18,8,to,1374,Post-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,18,9,prepare,1085,Pre-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,18,10,himself,1315,Reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,18,11,a,1783,Post-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,18,12,strong,1029,others,Unambiguous,Gender match,-1,-1
40,gp3,18,13,coffee.,715,others,Unambiguous,Gender match,-1,-1
40,gp4,19,0,While,672,others,Unambiguous,Gender mismatch,-1,1
40,gp4,19,1,the,902,others,Unambiguous,Gender mismatch,-1,1
40,gp4,19,2,child,695,others,Unambiguous,Gender mismatch,-1,1
40,gp4,19,3,asked%2C,708,others,Unambiguous,Gender mismatch,-1,1
40,gp4,19,4,Robert's,858,others,Unambiguous,Gender mismatch,-1,1
40,gp4,19,5,mum,787,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,19,6,started,704,Disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,19,7,to,723,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
40,gp4,19,8,prepare,1501,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,19,9,himself,868,Reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,19,10,for,625,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
40,gp4,19,11,the,701,others,Unambiguous,Gender mismatch,-1,1
40,gp4,19,12,trip.,974,others,Unambiguous,Gender mismatch,-1,1
40,gp1,20,0,After,704,others,Ambiguous,Gender match,1,-1
40,gp1,20,1,the,752,others,Ambiguous,Gender match,1,-1
40,gp1,20,2,neighbour,804,others,Ambiguous,Gender match,1,-1
40,gp1,20,3,visited,778,others,Ambiguous,Gender match,1,-1
40,gp1,20,4,Bob's,913,others,Ambiguous,Gender match,1,-1
40,gp1,20,5,uncle,903,Pre-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,20,6,started,977,Disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,20,7,to,1464,Post-disambiguating region,Ambiguous,Gender match,1,-1
40,gp1,20,8,introduce,876,Pre-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,20,9,himself,1165,Reflexive region,Ambiguous,Gender match,1,-1
40,gp1,20,10,to,674,Post-reflexive region,Ambiguous,Gender match,1,-1
40,gp1,20,11,the,748,others,Ambiguous,Gender match,1,-1
40,gp1,20,12,guests.,853,others,Ambiguous,Gender match,1,-1
40,gp2,21,0,While,1026,others,Ambiguous,Gender mismatch,1,1
40,gp2,21,1,the,842,others,Ambiguous,Gender mismatch,1,1
40,gp2,21,2,child,856,others,Ambiguous,Gender mismatch,1,1
40,gp2,21,3,sketched,1421,others,Ambiguous,Gender mismatch,1,1
40,gp2,21,4,Rose's,1354,others,Ambiguous,Gender mismatch,1,1
40,gp2,21,5,dad,760,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,21,6,decided,968,Disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,21,7,to,887,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
40,gp2,21,8,prepare,1046,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,21,9,herself,953,Reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,21,10,a,1093,Post-reflexive region,Ambiguous,Gender mismatch,1,1
40,gp2,21,11,small,721,others,Ambiguous,Gender mismatch,1,1
40,gp2,21,12,snack.,1278,others,Ambiguous,Gender mismatch,1,1
40,gp3,22,0,As,1169,others,Unambiguous,Gender match,-1,-1
40,gp3,22,1,the,694,others,Unambiguous,Gender match,-1,-1
40,gp3,22,2,adult,854,others,Unambiguous,Gender match,-1,-1
40,gp3,22,3,washed%2C,1207,others,Unambiguous,Gender match,-1,-1
40,gp3,22,4,Elena's,934,others,Unambiguous,Gender match,-1,-1
40,gp3,22,5,niece,984,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,22,6,wanted,917,Disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,22,7,to,997,Post-disambiguating region,Unambiguous,Gender match,-1,-1
40,gp3,22,8,warm,1028,Pre-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,22,9,herself,963,Reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,22,10,with,1054,Post-reflexive region,Unambiguous,Gender match,-1,-1
40,gp3,22,11,a,921,others,Unambiguous,Gender match,-1,-1
40,gp3,22,12,hot,752,others,Unambiguous,Gender match,-1,-1
40,gp3,22,13,drink.,1207,others,Unambiguous,Gender match,-1,-1
