Condition,Item,Word,RT,Subject,phrase_g,grammaticality_g,distractor_g,region_g,grammaticality,distractor
fq1,45,9,1168,1,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,45,10,544,1,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,11,504,1,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,12,768,1,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,13,800,1,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,0,464,1,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,1,519,1,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,2,568,1,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,3,624,1,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,4,640,1,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,5,568,1,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,6,624,1,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,7,584,1,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,41,8,NA,1,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,41,9,NA,1,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,41,10,NA,1,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,11,NA,1,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,12,NA,1,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,13,NA,1,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,14,NA,1,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,15,NA,1,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq4,28,0,1707,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,1,845,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,2,806,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,3,839,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,4,1288,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,5,1122,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,6,1171,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,7,1588,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,28,8,1753,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,28,9,959,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,28,10,949,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,11,973,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,12,857,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,28,13,975,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,31,0,580,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,1,741,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,2,658,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,3,1038,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,4,NA,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,5,NA,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,6,NA,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,7,NA,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,31,8,NA,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,31,9,NA,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,31,10,NA,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,11,NA,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,12,NA,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,13,NA,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,31,14,NA,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,48,0,553,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,1,1023,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,2,571,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,3,692,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,4,797,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,5,1389,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,6,993,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,7,900,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,48,8,777,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,48,9,841,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,48,10,714,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,11,788,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,12,861,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,13,1069,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,48,14,983,2,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,27,0,552,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,1,594,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,2,749,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,3,728,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,4,1002,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,5,707,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,6,951,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,7,1020,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,27,8,845,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,27,9,1082,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,27,10,1157,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,11,1050,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,12,846,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,13,905,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,27,14,747,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq1,45,0,580,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,1,729,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,2,579,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,3,676,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,4,750,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,5,786,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,6,871,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,7,821,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,45,8,759,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,45,9,731,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,45,10,640,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,11,701,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,12,832,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,45,13,828,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq3,39,0,540,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,1,612,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,2,623,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,3,1382,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,4,763,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,5,768,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,6,696,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,7,961,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,39,8,830,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,39,9,1220,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,39,10,846,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,11,612,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,12,710,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,13,661,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,39,14,770,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq1,25,0,577,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,1,630,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,2,810,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,3,697,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,4,762,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,5,638,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,6,NA,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,7,NA,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,25,8,NA,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,25,9,NA,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,25,10,NA,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,11,NA,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,12,NA,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,25,13,NA,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq4,32,0,529,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,1,741,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,2,781,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,3,1128,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,4,867,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,5,938,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,6,787,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,7,773,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,32,8,851,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,32,9,1178,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,32,10,819,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,11,960,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,12,1084,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,13,1019,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,14,692,2,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,32,15,960,2,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq2,46,0,485,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,1,655,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,2,786,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,3,612,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,4,692,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,5,756,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,6,722,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,7,810,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,46,8,931,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,46,9,NA,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,46,10,NA,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,11,NA,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,12,NA,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,46,13,NA,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,0,728,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,1,703,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,2,735,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,3,825,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,4,797,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,5,1272,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,6,932,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,7,876,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,26,8,794,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,26,9,779,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,26,10,674,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,11,1095,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,12,893,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,13,701,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,26,14,774,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,36,0,650,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,1,707,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,2,672,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,3,780,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,4,804,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,5,715,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,6,778,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,7,682,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,36,8,866,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,36,9,675,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,36,10,811,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,11,703,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,12,729,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,36,13,772,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq2,38,0,581,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,1,1333,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,2,696,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,3,874,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,4,948,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,5,804,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,6,732,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,7,783,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,38,8,1029,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,38,9,1235,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,38,10,654,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,11,811,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,12,658,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,13,899,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,38,14,1213,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq1,37,0,538,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,1,738,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,2,762,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,3,656,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,4,865,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,5,742,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,6,811,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,7,898,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,37,8,714,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,37,9,694,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,37,10,741,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,11,613,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,12,820,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,37,13,1229,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq3,43,0,510,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,1,660,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,2,711,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,3,731,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,4,690,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,5,739,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,6,706,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,7,829,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,43,8,697,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,43,9,899,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,43,10,1086,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,11,822,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,12,649,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,43,13,954,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,0,610,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,1,836,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,2,787,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,3,604,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,4,900,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,5,993,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,6,743,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,7,767,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,47,8,821,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,47,9,759,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,47,10,701,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,11,876,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,12,943,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,47,13,846,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq1,41,0,510,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,1,719,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,2,722,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,3,778,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,4,808,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,5,968,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,6,940,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,7,1120,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,41,8,740,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,41,9,917,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,41,10,1075,2,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,11,836,2,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,12,847,2,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,13,860,2,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,14,582,2,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,41,15,794,2,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq4,44,0,537,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,1,649,2,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,2,798,2,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,3,1037,2,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,4,680,2,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,5,707,2,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,6,936,2,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,7,950,2,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,44,8,768,2,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,44,9,857,2,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,44,10,910,2,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,11,969,2,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,12,917,2,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,44,13,1072,2,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,35,0,552,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,1,747,2,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,2,806,2,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,3,690,2,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,4,634,2,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,5,638,2,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,6,570,2,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,7,702,2,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,35,8,761,2,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,35,9,696,2,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,35,10,682,2,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,11,981,2,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,12,618,2,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,13,841,2,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,14,1271,2,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,42,0,689,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,1,774,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,2,621,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,3,687,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,4,794,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,5,668,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,6,788,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,7,864,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,42,8,1024,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,42,9,910,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,42,10,1069,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,11,889,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,12,623,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,13,697,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,14,1103,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,42,15,963,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,0,489,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,1,705,2,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,2,793,2,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,3,976,2,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,4,672,2,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,5,645,2,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,6,819,2,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,7,849,2,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,30,8,711,2,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,30,9,978,2,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,30,10,701,2,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,11,1221,2,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,12,1044,2,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,13,573,2,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,14,600,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,30,15,1712,2,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq1,29,0,467,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,1,766,2,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,2,650,2,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,3,1121,2,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,4,937,2,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,5,809,2,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,6,819,2,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,29,7,627,2,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,29,8,700,2,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,29,9,851,2,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
