Subject,Item,Condition,Word,word,RT,region_g,ambiguity_g,ambiguity
39,ca2,2,1,realised,796,Others,Unambiguous,0.5
39,ca2,2,2,that,807,Others,Unambiguous,0.5
39,ca2,2,3,the,756,Others,Unambiguous,0.5
39,ca2,2,4,girl,637,Others,Unambiguous,0.5
39,ca2,2,5,watched,1080,Disambiguating region,Unambiguous,0.5
39,ca2,2,6,the,610,Post-disambiguating region,Unambiguous,0.5
39,ca2,2,7,television,781,Others,Unambiguous,0.5
39,ca2,2,8,secretly.,895,Others,Unambiguous,0.5
39,ca1,3,0,David,750,Others,Ambiguous,-0.5
39,ca1,3,1,claimed,482,Others,Ambiguous,-0.5
39,ca1,3,2,the,554,Others,Ambiguous,-0.5
39,ca1,3,3,boy,NA,Others,Ambiguous,-0.5
39,ca1,3,4,looked,NA,Disambiguating region,Ambiguous,-0.5
39,ca1,3,5,very,NA,Post-disambiguating region,Ambiguous,-0.5
39,ca1,3,6,nervous,NA,Others,Ambiguous,-0.5
39,ca1,3,7,and,NA,Others,Ambiguous,-0.5
39,ca1,3,8,tense.,NA,Others,Ambiguous,-0.5
39,ca2,4,0,Anna,1906,Others,Unambiguous,0.5
39,ca2,4,1,hoped,557,Others,Unambiguous,0.5
39,ca2,4,2,that,711,Others,Unambiguous,0.5
39,ca2,4,3,the,1985,Others,Unambiguous,0.5
39,ca2,4,4,girl,475,Others,Unambiguous,0.5
39,ca2,4,5,made,497,Disambiguating region,Unambiguous,0.5
39,ca2,4,6,eye,603,Post-disambiguating region,Unambiguous,0.5
39,ca2,4,7,contact,544,Others,Unambiguous,0.5
39,ca2,4,8,with,512,Others,Unambiguous,0.5
39,ca2,4,9,the,790,Others,Unambiguous,0.5
39,ca2,4,10,classmates.,575,Others,Unambiguous,0.5
39,ca1,5,0,James,670,Others,Ambiguous,-0.5
39,ca1,5,1,hoped,615,Others,Ambiguous,-0.5
39,ca1,5,2,the,619,Others,Ambiguous,-0.5
39,ca1,5,3,man,546,Others,Ambiguous,-0.5
39,ca1,5,4,restarted,1514,Disambiguating region,Ambiguous,-0.5
39,ca1,5,5,talks,838,Post-disambiguating region,Ambiguous,-0.5
39,ca1,5,6,with,574,Others,Ambiguous,-0.5
39,ca1,5,7,the,630,Others,Ambiguous,-0.5
39,ca1,5,8,politicians.,538,Others,Ambiguous,-0.5
39,ca2,6,0,Maria,787,Others,Unambiguous,0.5
39,ca2,6,1,realised,890,Others,Unambiguous,0.5
39,ca2,6,2,that,818,Others,Unambiguous,0.5
39,ca2,6,3,the,614,Others,Unambiguous,0.5
39,ca2,6,4,lady,522,Others,Unambiguous,0.5
39,ca2,6,5,used,814,Disambiguating region,Unambiguous,0.5
39,ca2,6,6,the,505,Post-disambiguating region,Unambiguous,0.5
39,ca2,6,7,dictionary,797,Others,Unambiguous,0.5
39,ca2,6,8,a,509,Others,Unambiguous,0.5
39,ca2,6,9,lot.,445,Others,Unambiguous,0.5
39,ca1,7,0,Jason,685,Others,Ambiguous,-0.5
39,ca1,7,1,claimed,674,Others,Ambiguous,-0.5
39,ca1,7,2,the,550,Others,Ambiguous,-0.5
39,ca1,7,3,man,719,Others,Ambiguous,-0.5
39,ca1,7,4,wanted,704,Disambiguating region,Ambiguous,-0.5
39,ca1,7,5,to,842,Post-disambiguating region,Ambiguous,-0.5
39,ca1,7,6,use,576,Others,Ambiguous,-0.5
39,ca1,7,7,some,579,Others,Ambiguous,-0.5
39,ca1,7,8,soap.,624,Others,Ambiguous,-0.5
39,ca2,8,0,Lisa,756,Others,Unambiguous,0.5
39,ca2,8,1,hoped,929,Others,Unambiguous,0.5
39,ca2,8,2,that,637,Others,Unambiguous,0.5
39,ca2,8,3,the,559,Others,Unambiguous,0.5
39,ca2,8,4,lady,737,Others,Unambiguous,0.5
39,ca2,8,5,spoke,515,Disambiguating region,Unambiguous,0.5
39,ca2,8,6,slowly,630,Post-disambiguating region,Unambiguous,0.5
39,ca2,8,7,without,767,Others,Unambiguous,0.5
39,ca2,8,8,being,625,Others,Unambiguous,0.5
39,ca2,8,9,nervous.,508,Others,Unambiguous,0.5
39,ca1,9,0,George,656,Others,Ambiguous,-0.5
39,ca1,9,1,hoped,742,Others,Ambiguous,-0.5
39,ca1,9,2,the,395,Others,Ambiguous,-0.5
39,ca1,9,3,gentleman,560,Others,Ambiguous,-0.5
39,ca1,9,4,stopped,615,Disambiguating region,Ambiguous,-0.5
39,ca1,9,5,drinking,581,Post-disambiguating region,Ambiguous,-0.5
39,ca1,9,6,too,503,Others,Ambiguous,-0.5
39,ca1,9,7,much.,739,Others,Ambiguous,-0.5
39,ca2,10,0,Carol,1071,Others,Unambiguous,0.5
39,ca2,10,1,realised,1013,Others,Unambiguous,0.5
39,ca2,10,2,that,649,Others,Unambiguous,0.5
39,ca2,10,3,the,734,Others,Unambiguous,0.5
39,ca2,10,4,woman,589,Others,Unambiguous,0.5
39,ca2,10,5,drank,818,Disambiguating region,Unambiguous,0.5
39,ca2,10,6,some,608,Post-disambiguating region,Unambiguous,0.5
39,ca2,10,7,water,658,Others,Unambiguous,0.5
39,ca2,10,8,to,518,Others,Unambiguous,0.5
39,ca2,10,9,calm,633,Others,Unambiguous,0.5
39,ca2,10,10,down.,594,Others,Unambiguous,0.5
39,ca1,11,0,Steven,659,Others,Ambiguous,-0.5
39,ca1,11,1,claimed,651,Others,Ambiguous,-0.5
39,ca1,11,2,the,603,Others,Ambiguous,-0.5
39,ca1,11,3,gentleman,549,Others,Ambiguous,-0.5
39,ca1,11,4,hesitated,730,Disambiguating region,Ambiguous,-0.5
39,ca1,11,5,to,632,Post-disambiguating region,Ambiguous,-0.5
39,ca1,11,6,talk,647,Others,Ambiguous,-0.5
39,ca1,11,7,with,521,Others,Ambiguous,-0.5
39,ca1,11,8,friends,548,Others,Ambiguous,-0.5
39,ca1,11,9,about,741,Others,Ambiguous,-0.5
39,ca1,11,10,where,617,Others,Ambiguous,-0.5
39,ca1,11,11,to,605,Others,Ambiguous,-0.5
39,ca1,11,12,visit.,653,Others,Ambiguous,-0.5
39,ca2,12,0,Sarah,990,Others,Unambiguous,0.5
39,ca2,12,1,hoped,550,Others,Unambiguous,0.5
39,ca2,12,2,that,599,Others,Unambiguous,0.5
39,ca2,12,3,the,715,Others,Unambiguous,0.5
39,ca2,12,4,woman,717,Others,Unambiguous,0.5
39,ca2,12,5,helped,613,Disambiguating region,Unambiguous,0.5
39,ca2,12,6,to,624,Post-disambiguating region,Unambiguous,0.5
39,ca2,12,7,clean,764,Others,Unambiguous,0.5
39,ca2,12,8,up,989,Others,Unambiguous,0.5
39,ca2,12,9,the,531,Others,Unambiguous,0.5
39,ca2,12,10,tables.,435,Others,Unambiguous,0.5
39,ca1,13,0,Edward,696,Others,Ambiguous,-0.5
39,ca1,13,1,hoped,751,Others,Ambiguous,-0.5
39,ca1,13,2,the,515,Others,Ambiguous,-0.5
39,ca1,13,3,actor,633,Others,Ambiguous,-0.5
39,ca1,13,4,talked,681,Disambiguating region,Ambiguous,-0.5
39,ca1,13,5,with,558,Post-disambiguating region,Ambiguous,-0.5
39,ca1,13,6,the,547,Others,Ambiguous,-0.5
39,ca1,13,7,director,528,Others,Ambiguous,-0.5
39,ca1,13,8,to,593,Others,Ambiguous,-0.5
39,ca1,13,9,make,748,Others,Ambiguous,-0.5
39,ca1,13,10,final,555,Others,Ambiguous,-0.5
39,ca1,13,11,checks.,924,Others,Ambiguous,-0.5
39,ca2,14,0,Jessica,694,Others,Unambiguous,0.5
39,ca2,14,1,realised,535,Others,Unambiguous,0.5
39,ca2,14,2,that,516,Others,Unambiguous,0.5
39,ca2,14,3,the,437,Others,Unambiguous,0.5
39,ca2,14,4,actress,475,Others,Unambiguous,0.5
39,ca2,14,5,called,709,Disambiguating region,Unambiguous,0.5
39,ca2,14,6,the,495,Post-disambiguating region,Unambiguous,0.5
39,ca2,14,7,manager,494,Others,Unambiguous,0.5
39,ca2,14,8,to,722,Others,Unambiguous,0.5
39,ca2,14,9,complain,649,Others,Unambiguous,0.5
39,ca2,14,10,about,582,Others,Unambiguous,0.5
39,ca2,14,11,the,609,Others,Unambiguous,0.5
39,ca2,14,12,job.,574,Others,Unambiguous,0.5
39,ca1,15,0,Kevin,809,Others,Ambiguous,-0.5
39,ca1,15,1,claimed,718,Others,Ambiguous,-0.5
39,ca1,15,2,the,467,Others,Ambiguous,-0.5
39,ca1,15,3,actor,531,Others,Ambiguous,-0.5
39,ca1,15,4,spoke,843,Disambiguating region,Ambiguous,-0.5
39,ca1,15,5,and,681,Post-disambiguating region,Ambiguous,-0.5
39,ca1,15,6,behaved,983,Others,Ambiguous,-0.5
39,ca1,15,7,very,612,Others,Ambiguous,-0.5
39,ca1,15,8,impolitely.,537,Others,Ambiguous,-0.5
39,ca2,16,0,Rebecca,886,Others,Unambiguous,0.5
39,ca2,16,1,hoped,854,Others,Unambiguous,0.5
39,ca2,16,2,that,570,Others,Unambiguous,0.5
39,ca2,16,3,the,643,Others,Unambiguous,0.5
39,ca2,16,4,actress,564,Others,Unambiguous,0.5
39,ca2,16,5,took,815,Disambiguating region,Unambiguous,0.5
39,ca2,16,6,some,545,Post-disambiguating region,Unambiguous,0.5
39,ca2,16,7,time,745,Others,Unambiguous,0.5
39,ca2,16,8,to,468,Others,Unambiguous,0.5
39,ca2,16,9,rest.,595,Others,Unambiguous,0.5
39,ca1,17,0,Tom,494,Others,Ambiguous,-0.5
39,ca1,17,1,hoped,524,Others,Ambiguous,-0.5
39,ca1,17,2,the,481,Others,Ambiguous,-0.5
39,ca1,17,3,king,512,Others,Ambiguous,-0.5
39,ca1,17,4,greeted,682,Disambiguating region,Ambiguous,-0.5
39,ca1,17,5,the,539,Post-disambiguating region,Ambiguous,-0.5
39,ca1,17,6,president,696,Others,Ambiguous,-0.5
39,ca1,17,7,and,466,Others,Ambiguous,-0.5
39,ca1,17,8,the,555,Others,Ambiguous,-0.5
39,ca1,17,9,politician.,439,Others,Ambiguous,-0.5
39,ca2,18,0,Amy,NA,Others,Unambiguous,0.5
39,ca2,18,1,realised,NA,Others,Unambiguous,0.5
39,ca2,18,2,that,NA,Others,Unambiguous,0.5
39,ca2,18,3,the,NA,Others,Unambiguous,0.5
39,ca2,18,4,queen,NA,Others,Unambiguous,0.5
39,ca2,18,5,spoke,NA,Disambiguating region,Unambiguous,0.5
39,ca2,18,6,very,NA,Post-disambiguating region,Unambiguous,0.5
39,ca2,18,7,slowly,NA,Others,Unambiguous,0.5
39,ca2,18,8,and,NA,Others,Unambiguous,0.5
39,ca2,18,9,politely.,NA,Others,Unambiguous,0.5
39,ca1,19,0,Jorge,1078,Others,Ambiguous,-0.5
39,ca1,19,1,claimed,600,Others,Ambiguous,-0.5
39,ca1,19,2,the,486,Others,Ambiguous,-0.5
39,ca1,19,3,king,624,Others,Ambiguous,-0.5
39,ca1,19,4,was,653,Disambiguating region,Ambiguous,-0.5
39,ca1,19,5,protected,559,Post-disambiguating region,Ambiguous,-0.5
39,ca1,19,6,by,NA,Others,Ambiguous,-0.5
39,ca1,19,7,several,NA,Others,Ambiguous,-0.5
39,ca1,19,8,policemen.,NA,Others,Ambiguous,-0.5
39,ca2,20,0,Amanda,690,Others,Unambiguous,0.5
39,ca2,20,1,hoped,504,Others,Unambiguous,0.5
39,ca2,20,2,that,464,Others,Unambiguous,0.5
39,ca2,20,3,the,520,Others,Unambiguous,0.5
39,ca2,20,4,queen,805,Others,Unambiguous,0.5
39,ca2,20,5,took,897,Disambiguating region,Unambiguous,0.5
39,ca2,20,6,some,833,Post-disambiguating region,Unambiguous,0.5
39,ca2,20,7,time,565,Others,Unambiguous,0.5
39,ca2,20,8,to,530,Others,Unambiguous,0.5
39,ca2,20,9,rest,1841,Others,Unambiguous,0.5
39,ca2,20,10,from,1213,Others,Unambiguous,0.5
39,ca2,20,11,hard,497,Others,Unambiguous,0.5
39,ca2,20,12,work.,595,Others,Unambiguous,0.5
39,ca1,21,0,Jacob,716,Others,Ambiguous,-0.5
39,ca1,21,1,hoped,648,Others,Ambiguous,-0.5
39,ca1,21,2,the,580,Others,Ambiguous,-0.5
39,ca1,21,3,waiter,880,Others,Ambiguous,-0.5
39,ca1,21,4,got,622,Disambiguating region,Ambiguous,-0.5
39,ca1,21,5,back,561,Post-disambiguating region,Ambiguous,-0.5
39,ca1,21,6,to,422,Others,Ambiguous,-0.5
39,ca1,21,7,work,534,Others,Ambiguous,-0.5
39,ca1,21,8,soon.,420,Others,Ambiguous,-0.5
39,ca2,22,0,Alice,517,Others,Unambiguous,0.5
39,ca2,22,1,realised,440,Others,Unambiguous,0.5
39,ca2,22,2,that,NA,Others,Unambiguous,0.5
39,ca2,22,3,the,NA,Others,Unambiguous,0.5
39,ca2,22,4,waitress,NA,Others,Unambiguous,0.5
39,ca2,22,5,served,NA,Disambiguating region,Unambiguous,0.5
39,ca2,22,6,the,NA,Post-disambiguating region,Unambiguous,0.5
39,ca2,22,7,customer,NA,Others,Unambiguous,0.5
39,ca2,22,8,very,NA,Others,Unambiguous,0.5
39,ca2,22,9,gently.,NA,Others,Unambiguous,0.5
39,ca1,23,0,Robert,666,Others,Ambiguous,-0.5
39,ca1,23,1,claimed,672,Others,Ambiguous,-0.5
39,ca1,23,2,the,539,Others,Ambiguous,-0.5
39,ca1,23,3,waiter,536,Others,Ambiguous,-0.5
39,ca1,23,4,caused,688,Disambiguating region,Ambiguous,-0.5
39,ca1,23,5,some,552,Post-disambiguating region,Ambiguous,-0.5
39,ca1,23,6,trouble,643,Others,Ambiguous,-0.5
39,ca1,23,7,with,563,Others,Ambiguous,-0.5
39,ca1,23,8,the,650,Others,Ambiguous,-0.5
39,ca1,23,9,customer.,632,Others,Ambiguous,-0.5
39,ca2,24,0,Emily,920,Others,Unambiguous,0.5
39,ca2,24,1,hoped,621,Others,Unambiguous,0.5
39,ca2,24,2,that,623,Others,Unambiguous,0.5
39,ca2,24,3,the,1040,Others,Unambiguous,0.5
39,ca2,24,4,waitress,454,Others,Unambiguous,0.5
39,ca2,24,5,tried,664,Disambiguating region,Unambiguous,0.5
39,ca2,24,6,to,568,Post-disambiguating region,Unambiguous,0.5
39,ca2,24,7,speak,649,Others,Unambiguous,0.5
39,ca2,24,8,slowly.,615,Others,Unambiguous,0.5
40,ca2,1,0,John,531,Others,Unambiguous,0.5
40,ca2,1,1,hoped,586,Others,Unambiguous,0.5
40,ca2,1,2,that,636,Others,Unambiguous,0.5
40,ca2,1,3,the,654,Others,Unambiguous,0.5
40,ca2,1,4,boy,472,Others,Unambiguous,0.5
40,ca2,1,5,took,497,Disambiguating region,Unambiguous,0.5
40,ca2,1,6,some,523,Post-disambiguating region,Unambiguous,0.5
40,ca2,1,7,time,596,Others,Unambiguous,0.5
40,ca2,1,8,to,487,Others,Unambiguous,0.5
40,ca2,1,9,rest,490,Others,Unambiguous,0.5
40,ca2,1,10,from,659,Others,Unambiguous,0.5
40,ca2,1,11,studying.,660,Others,Unambiguous,0.5
40,ca1,2,0,Mary,365,Others,Ambiguous,-0.5
40,ca1,2,1,realised,544,Others,Ambiguous,-0.5
40,ca1,2,2,the,509,Others,Ambiguous,-0.5
40,ca1,2,3,girl,503,Others,Ambiguous,-0.5
40,ca1,2,4,watched,712,Disambiguating region,Ambiguous,-0.5
40,ca1,2,5,the,463,Post-disambiguating region,Ambiguous,-0.5
40,ca1,2,6,television,611,Others,Ambiguous,-0.5
40,ca1,2,7,secretly.,615,Others,Ambiguous,-0.5
40,ca2,3,0,David,902,Others,Unambiguous,0.5
40,ca2,3,1,claimed,681,Others,Unambiguous,0.5
40,ca2,3,2,that,581,Others,Unambiguous,0.5
40,ca2,3,3,the,501,Others,Unambiguous,0.5
40,ca2,3,4,boy,623,Others,Unambiguous,0.5
40,ca2,3,5,looked,NA,Disambiguating region,Unambiguous,0.5
40,ca2,3,6,very,NA,Post-disambiguating region,Unambiguous,0.5
40,ca2,3,7,nervous,NA,Others,Unambiguous,0.5
40,ca2,3,8,and,NA,Others,Unambiguous,0.5
40,ca2,3,9,tense.,NA,Others,Unambiguous,0.5
40,ca1,4,0,Anna,978,Others,Ambiguous,-0.5
40,ca1,4,1,hoped,987,Others,Ambiguous,-0.5
40,ca1,4,2,the,501,Others,Ambiguous,-0.5
40,ca1,4,3,girl,561,Others,Ambiguous,-0.5
40,ca1,4,4,made,907,Disambiguating region,Ambiguous,-0.5
40,ca1,4,5,eye,566,Post-disambiguating region,Ambiguous,-0.5
40,ca1,4,6,contact,912,Others,Ambiguous,-0.5
40,ca1,4,7,with,479,Others,Ambiguous,-0.5
40,ca1,4,8,the,527,Others,Ambiguous,-0.5
40,ca1,4,9,classmates.,579,Others,Ambiguous,-0.5
40,ca2,5,0,James,1051,Others,Unambiguous,0.5
40,ca2,5,1,hoped,668,Others,Unambiguous,0.5
40,ca2,5,2,that,586,Others,Unambiguous,0.5
40,ca2,5,3,the,584,Others,Unambiguous,0.5
40,ca2,5,4,man,826,Others,Unambiguous,0.5
40,ca2,5,5,restarted,796,Disambiguating region,Unambiguous,0.5
40,ca2,5,6,talks,990,Post-disambiguating region,Unambiguous,0.5
40,ca2,5,7,with,502,Others,Unambiguous,0.5
40,ca2,5,8,the,479,Others,Unambiguous,0.5
40,ca2,5,9,politicians.,592,Others,Unambiguous,0.5
40,ca1,6,0,Maria,503,Others,Ambiguous,-0.5
40,ca1,6,1,realised,658,Others,Ambiguous,-0.5
40,ca1,6,2,the,465,Others,Ambiguous,-0.5
40,ca1,6,3,lady,646,Others,Ambiguous,-0.5
40,ca1,6,4,used,647,Disambiguating region,Ambiguous,-0.5
40,ca1,6,5,the,653,Post-disambiguating region,Ambiguous,-0.5
40,ca1,6,6,dictionary,871,Others,Ambiguous,-0.5
40,ca1,6,7,a,2535,Others,Ambiguous,-0.5
40,ca1,6,8,lot.,649,Others,Ambiguous,-0.5
40,ca2,7,0,Jason,434,Others,Unambiguous,0.5
40,ca2,7,1,claimed,498,Others,Unambiguous,0.5
40,ca2,7,2,that,531,Others,Unambiguous,0.5
40,ca2,7,3,the,506,Others,Unambiguous,0.5
40,ca2,7,4,man,560,Others,Unambiguous,0.5
40,ca2,7,5,wanted,484,Disambiguating region,Unambiguous,0.5
40,ca2,7,6,to,568,Post-disambiguating region,Unambiguous,0.5
40,ca2,7,7,use,635,Others,Unambiguous,0.5
40,ca2,7,8,some,541,Others,Unambiguous,0.5
40,ca2,7,9,soap.,541,Others,Unambiguous,0.5
40,ca1,8,0,Lisa,453,Others,Ambiguous,-0.5
40,ca1,8,1,hoped,649,Others,Ambiguous,-0.5
40,ca1,8,2,the,472,Others,Ambiguous,-0.5
40,ca1,8,3,lady,637,Others,Ambiguous,-0.5
40,ca1,8,4,spoke,683,Disambiguating region,Ambiguous,-0.5
40,ca1,8,5,slowly,1140,Post-disambiguating region,Ambiguous,-0.5
40,ca1,8,6,without,458,Others,Ambiguous,-0.5
40,ca1,8,7,being,821,Others,Ambiguous,-0.5
40,ca1,8,8,nervous.,424,Others,Ambiguous,-0.5
40,ca2,9,0,George,490,Others,Unambiguous,0.5
40,ca2,9,1,hoped,676,Others,Unambiguous,0.5
40,ca2,9,2,that,498,Others,Unambiguous,0.5
40,ca2,9,3,the,583,Others,Unambiguous,0.5
40,ca2,9,4,gentleman,784,Others,Unambiguous,0.5
40,ca2,9,5,stopped,1068,Disambiguating region,Unambiguous,0.5
40,ca2,9,6,drinking,666,Post-disambiguating region,Unambiguous,0.5
40,ca2,9,7,too,1050,Others,Unambiguous,0.5
40,ca2,9,8,much.,655,Others,Unambiguous,0.5
40,ca1,10,0,Carol,NA,Others,Ambiguous,-0.5
40,ca1,10,1,realised,NA,Others,Ambiguous,-0.5
40,ca1,10,2,the,NA,Others,Ambiguous,-0.5
40,ca1,10,3,woman,NA,Others,Ambiguous,-0.5
40,ca1,10,4,drank,NA,Disambiguating region,Ambiguous,-0.5
40,ca1,10,5,some,NA,Post-disambiguating region,Ambiguous,-0.5
40,ca1,10,6,water,NA,Others,Ambiguous,-0.5
40,ca1,10,7,to,NA,Others,Ambiguous,-0.5
40,ca1,10,8,calm,NA,Others,Ambiguous,-0.5
40,ca1,10,9,down.,NA,Others,Ambiguous,-0.5
40,ca2,11,0,Steven,998,Others,Unambiguous,0.5
40,ca2,11,1,claimed,679,Others,Unambiguous,0.5
40,ca2,11,2,that,661,Others,Unambiguous,0.5
40,ca2,11,3,the,716,Others,Unambiguous,0.5
40,ca2,11,4,gentleman,534,Others,Unambiguous,0.5
40,ca2,11,5,hesitated,849,Disambiguating region,Unambiguous,0.5
40,ca2,11,6,to,770,Post-disambiguating region,Unambiguous,0.5
40,ca2,11,7,talk,525,Others,Unambiguous,0.5
40,ca2,11,8,with,644,Others,Unambiguous,0.5
40,ca2,11,9,friends,725,Others,Unambiguous,0.5
40,ca2,11,10,about,601,Others,Unambiguous,0.5
40,ca2,11,11,where,890,Others,Unambiguous,0.5
40,ca2,11,12,to,626,Others,Unambiguous,0.5
40,ca2,11,13,visit.,601,Others,Unambiguous,0.5
40,ca1,12,0,Sarah,444,Others,Ambiguous,-0.5
40,ca1,12,1,hoped,668,Others,Ambiguous,-0.5
40,ca1,12,2,the,438,Others,Ambiguous,-0.5
40,ca1,12,3,woman,559,Others,Ambiguous,-0.5
40,ca1,12,4,helped,752,Disambiguating region,Ambiguous,-0.5
40,ca1,12,5,to,386,Post-disambiguating region,Ambiguous,-0.5
40,ca1,12,6,clean,512,Others,Ambiguous,-0.5
40,ca1,12,7,up,627,Others,Ambiguous,-0.5
40,ca1,12,8,the,537,Others,Ambiguous,-0.5
40,ca1,12,9,tables.,860,Others,Ambiguous,-0.5
40,ca2,13,0,Edward,503,Others,Unambiguous,0.5
40,ca2,13,1,hoped,705,Others,Unambiguous,0.5
40,ca2,13,2,that,457,Others,Unambiguous,0.5
40,ca2,13,3,the,592,Others,Unambiguous,0.5
40,ca2,13,4,actor,670,Others,Unambiguous,0.5
40,ca2,13,5,talked,834,Disambiguating region,Unambiguous,0.5
40,ca2,13,6,with,1161,Post-disambiguating region,Unambiguous,0.5
40,ca2,13,7,the,507,Others,Unambiguous,0.5
40,ca2,13,8,director,758,Others,Unambiguous,0.5
40,ca2,13,9,to,416,Others,Unambiguous,0.5
40,ca2,13,10,make,514,Others,Unambiguous,0.5
40,ca2,13,11,final,698,Others,Unambiguous,0.5
40,ca2,13,12,checks.,NA,Others,Unambiguous,0.5
40,ca1,14,0,Jessica,515,Others,Ambiguous,-0.5
40,ca1,14,1,realised,634,Others,Ambiguous,-0.5
40,ca1,14,2,the,484,Others,Ambiguous,-0.5
40,ca1,14,3,actress,426,Others,Ambiguous,-0.5
40,ca1,14,4,called,379,Disambiguating region,Ambiguous,-0.5
40,ca1,14,5,the,NA,Post-disambiguating region,Ambiguous,-0.5
40,ca1,14,6,manager,NA,Others,Ambiguous,-0.5
40,ca1,14,7,to,NA,Others,Ambiguous,-0.5
40,ca1,14,8,complain,NA,Others,Ambiguous,-0.5
40,ca1,14,9,about,NA,Others,Ambiguous,-0.5
40,ca1,14,10,the,NA,Others,Ambiguous,-0.5
40,ca1,14,11,job.,NA,Others,Ambiguous,-0.5
40,ca2,15,0,Kevin,777,Others,Unambiguous,0.5
40,ca2,15,1,claimed,835,Others,Unambiguous,0.5
40,ca2,15,2,that,484,Others,Unambiguous,0.5
40,ca2,15,3,the,497,Others,Unambiguous,0.5
40,ca2,15,4,actor,653,Others,Unambiguous,0.5
40,ca2,15,5,spoke,797,Disambiguating region,Unambiguous,0.5
40,ca2,15,6,and,477,Post-disambiguating region,Unambiguous,0.5
40,ca2,15,7,behaved,494,Others,Unambiguous,0.5
40,ca2,15,8,very,613,Others,Unambiguous,0.5
40,ca2,15,9,impolitely.,825,Others,Unambiguous,0.5
40,ca1,16,0,Rebecca,563,Others,Ambiguous,-0.5
40,ca1,16,1,hoped,655,Others,Ambiguous,-0.5
40,ca1,16,2,the,535,Others,Ambiguous,-0.5
40,ca1,16,3,actress,748,Others,Ambiguous,-0.5
40,ca1,16,4,took,601,Disambiguating region,Ambiguous,-0.5
40,ca1,16,5,some,689,Post-disambiguating region,Ambiguous,-0.5
40,ca1,16,6,time,721,Others,Ambiguous,-0.5
40,ca1,16,7,to,458,Others,Ambiguous,-0.5
40,ca1,16,8,rest.,647,Others,Ambiguous,-0.5
40,ca2,17,0,Tom,497,Others,Unambiguous,0.5
40,ca2,17,1,hoped,639,Others,Unambiguous,0.5
40,ca2,17,2,that,416,Others,Unambiguous,0.5
40,ca2,17,3,the,474,Others,Unambiguous,0.5
40,ca2,17,4,king,593,Others,Unambiguous,0.5
40,ca2,17,5,greeted,1090,Disambiguating region,Unambiguous,0.5
40,ca2,17,6,the,NA,Post-disambiguating region,Unambiguous,0.5
40,ca2,17,7,president,NA,Others,Unambiguous,0.5
40,ca2,17,8,and,NA,Others,Unambiguous,0.5
40,ca2,17,9,the,NA,Others,Unambiguous,0.5
40,ca2,17,10,politician.,NA,Others,Unambiguous,0.5
40,ca1,18,0,Amy,574,Others,Ambiguous,-0.5
40,ca1,18,1,realised,637,Others,Ambiguous,-0.5
40,ca1,18,2,the,580,Others,Ambiguous,-0.5
40,ca1,18,3,queen,550,Others,Ambiguous,-0.5
40,ca1,18,4,spoke,740,Disambiguating region,Ambiguous,-0.5
40,ca1,18,5,very,643,Post-disambiguating region,Ambiguous,-0.5
40,ca1,18,6,slowly,615,Others,Ambiguous,-0.5
40,ca1,18,7,and,630,Others,Ambiguous,-0.5
40,ca1,18,8,politely.,1072,Others,Ambiguous,-0.5
40,ca2,19,0,Jorge,1448,Others,Unambiguous,0.5
40,ca2,19,1,claimed,629,Others,Unambiguous,0.5
40,ca2,19,2,that,513,Others,Unambiguous,0.5
40,ca2,19,3,the,602,Others,Unambiguous,0.5
40,ca2,19,4,king,606,Others,Unambiguous,0.5
40,ca2,19,5,was,466,Disambiguating region,Unambiguous,0.5
40,ca2,19,6,protected,479,Post-disambiguating region,Unambiguous,0.5
40,ca2,19,7,by,413,Others,Unambiguous,0.5
40,ca2,19,8,several,389,Others,Unambiguous,0.5
40,ca2,19,9,policemen.,538,Others,Unambiguous,0.5
40,ca1,20,0,Amanda,528,Others,Ambiguous,-0.5
40,ca1,20,1,hoped,651,Others,Ambiguous,-0.5
40,ca1,20,2,the,452,Others,Ambiguous,-0.5
40,ca1,20,3,queen,682,Others,Ambiguous,-0.5
40,ca1,20,4,took,660,Disambiguating region,Ambiguous,-0.5
40,ca1,20,5,some,636,Post-disambiguating region,Ambiguous,-0.5
40,ca1,20,6,time,445,Others,Ambiguous,-0.5
40,ca1,20,7,to,535,Others,Ambiguous,-0.5
40,ca1,20,8,rest,825,Others,Ambiguous,-0.5
40,ca1,20,9,from,573,Others,Ambiguous,-0.5
40,ca1,20,10,hard,616,Others,Ambiguous,-0.5
40,ca1,20,11,work.,646,Others,Ambiguous,-0.5
40,ca2,21,0,Jacob,490,Others,Unambiguous,0.5
40,ca2,21,1,hoped,558,Others,Unambiguous,0.5
40,ca2,21,2,that,422,Others,Unambiguous,0.5
40,ca2,21,3,the,544,Others,Unambiguous,0.5
40,ca2,21,4,waiter,413,Others,Unambiguous,0.5
40,ca2,21,5,got,497,Disambiguating region,Unambiguous,0.5
40,ca2,21,6,back,519,Post-disambiguating region,Unambiguous,0.5
40,ca2,21,7,to,771,Others,Unambiguous,0.5
40,ca2,21,8,work,461,Others,Unambiguous,0.5
40,ca2,21,9,soon.,586,Others,Unambiguous,0.5
40,ca1,22,0,Alice,510,Others,Ambiguous,-0.5
40,ca1,22,1,realised,552,Others,Ambiguous,-0.5
40,ca1,22,2,the,398,Others,Ambiguous,-0.5
40,ca1,22,3,waitress,515,Others,Ambiguous,-0.5
