Subject,Item,Condition,Word,RT,RegionP,PositionP,DistractorP,Position,Distractor
69,20,cond4,4,1040,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
69,20,cond4,5,1144,Reflexive,Direct object,Mismatch,-0.5,-0.5
69,20,cond4,6,872,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
69,20,cond4,7,736,Others,Direct object,Mismatch,-0.5,-0.5
69,20,cond4,8,744,Others,Direct object,Mismatch,-0.5,-0.5
69,21,cond1,0,607,Others,Preposition,Match,0.5,0.5
69,21,cond1,1,816,Others,Preposition,Match,0.5,0.5
69,21,cond1,2,840,Others,Preposition,Match,0.5,0.5
69,21,cond1,3,696,Others,Preposition,Match,0.5,0.5
69,21,cond1,4,648,Pre-reflexive,Preposition,Match,0.5,0.5
69,21,cond1,5,920,Reflexive,Preposition,Match,0.5,0.5
69,21,cond1,6,712,Post-reflexive,Preposition,Match,0.5,0.5
69,21,cond1,7,936,Others,Preposition,Match,0.5,0.5
69,21,cond1,8,752,Others,Preposition,Match,0.5,0.5
69,21,cond1,9,1048,Others,Preposition,Match,0.5,0.5
69,22,cond2,0,598,Others,Preposition,Mismatch,0.5,-0.5
69,22,cond2,1,704,Others,Preposition,Mismatch,0.5,-0.5
69,22,cond2,2,720,Others,Preposition,Mismatch,0.5,-0.5
69,22,cond2,3,776,Others,Preposition,Mismatch,0.5,-0.5
69,22,cond2,4,919,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
69,22,cond2,5,889,Reflexive,Preposition,Mismatch,0.5,-0.5
69,22,cond2,6,1008,Post-reflexive,Preposition,Mismatch,0.5,-0.5
69,22,cond2,7,824,Others,Preposition,Mismatch,0.5,-0.5
69,22,cond2,8,664,Others,Preposition,Mismatch,0.5,-0.5
69,22,cond2,9,760,Others,Preposition,Mismatch,0.5,-0.5
69,23,cond3,0,590,Others,Direct object,Match,-0.5,0.5
69,23,cond3,1,904,Others,Direct object,Match,-0.5,0.5
69,23,cond3,2,720,Others,Direct object,Match,-0.5,0.5
69,23,cond3,3,968,Others,Direct object,Match,-0.5,0.5
69,23,cond3,4,1241,Pre-reflexive,Direct object,Match,-0.5,0.5
69,23,cond3,5,799,Reflexive,Direct object,Match,-0.5,0.5
69,23,cond3,6,768,Post-reflexive,Direct object,Match,-0.5,0.5
69,23,cond3,7,1296,Others,Direct object,Match,-0.5,0.5
69,23,cond3,8,880,Others,Direct object,Match,-0.5,0.5
69,24,cond4,0,590,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,1,841,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,2,704,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,3,760,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,4,1143,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,5,776,Reflexive,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,6,600,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,7,688,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,8,713,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,9,815,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,10,584,Others,Direct object,Mismatch,-0.5,-0.5
69,24,cond4,11,641,Others,Direct object,Mismatch,-0.5,-0.5
70,1,cond1,0,1371,Others,Preposition,Match,0.5,0.5
70,1,cond1,1,926,Others,Preposition,Match,0.5,0.5
70,1,cond1,2,864,Others,Preposition,Match,0.5,0.5
70,1,cond1,3,646,Others,Preposition,Match,0.5,0.5
70,1,cond1,4,789,Pre-reflexive,Preposition,Match,0.5,0.5
70,1,cond1,5,920,Reflexive,Preposition,Match,0.5,0.5
70,1,cond1,6,1138,Post-reflexive,Preposition,Match,0.5,0.5
70,1,cond1,7,776,Others,Preposition,Match,0.5,0.5
70,1,cond1,8,899,Others,Preposition,Match,0.5,0.5
70,2,cond2,0,413,Others,Preposition,Mismatch,0.5,-0.5
70,2,cond2,1,470,Others,Preposition,Mismatch,0.5,-0.5
70,2,cond2,2,551,Others,Preposition,Mismatch,0.5,-0.5
70,2,cond2,3,618,Others,Preposition,Mismatch,0.5,-0.5
70,2,cond2,4,673,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
70,2,cond2,5,718,Reflexive,Preposition,Mismatch,0.5,-0.5
70,2,cond2,6,716,Post-reflexive,Preposition,Mismatch,0.5,-0.5
70,2,cond2,7,753,Others,Preposition,Mismatch,0.5,-0.5
70,2,cond2,8,823,Others,Preposition,Mismatch,0.5,-0.5
70,3,cond3,0,385,Others,Direct object,Match,-0.5,0.5
70,3,cond3,1,491,Others,Direct object,Match,-0.5,0.5
70,3,cond3,2,586,Others,Direct object,Match,-0.5,0.5
70,3,cond3,3,551,Others,Direct object,Match,-0.5,0.5
70,3,cond3,4,500,Pre-reflexive,Direct object,Match,-0.5,0.5
70,3,cond3,5,505,Reflexive,Direct object,Match,-0.5,0.5
70,3,cond3,6,591,Post-reflexive,Direct object,Match,-0.5,0.5
70,3,cond3,7,485,Others,Direct object,Match,-0.5,0.5
70,3,cond3,8,506,Others,Direct object,Match,-0.5,0.5
70,3,cond3,9,563,Others,Direct object,Match,-0.5,0.5
70,4,cond4,0,434,Others,Direct object,Mismatch,-0.5,-0.5
70,4,cond4,1,443,Others,Direct object,Mismatch,-0.5,-0.5
70,4,cond4,2,585,Others,Direct object,Mismatch,-0.5,-0.5
70,4,cond4,3,733,Others,Direct object,Mismatch,-0.5,-0.5
70,4,cond4,4,597,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
70,4,cond4,5,573,Reflexive,Direct object,Mismatch,-0.5,-0.5
70,4,cond4,6,609,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
70,4,cond4,7,732,Others,Direct object,Mismatch,-0.5,-0.5
70,5,cond1,0,510,Others,Preposition,Match,0.5,0.5
70,5,cond1,1,632,Others,Preposition,Match,0.5,0.5
70,5,cond1,2,760,Others,Preposition,Match,0.5,0.5
70,5,cond1,3,847,Others,Preposition,Match,0.5,0.5
70,5,cond1,4,746,Pre-reflexive,Preposition,Match,0.5,0.5
70,5,cond1,5,1496,Reflexive,Preposition,Match,0.5,0.5
70,5,cond1,6,965,Post-reflexive,Preposition,Match,0.5,0.5
70,5,cond1,7,1072,Others,Preposition,Match,0.5,0.5
70,5,cond1,8,813,Others,Preposition,Match,0.5,0.5
70,6,cond2,0,650,Others,Preposition,Mismatch,0.5,-0.5
70,6,cond2,1,536,Others,Preposition,Mismatch,0.5,-0.5
70,6,cond2,2,916,Others,Preposition,Mismatch,0.5,-0.5
70,6,cond2,3,572,Others,Preposition,Mismatch,0.5,-0.5
70,6,cond2,4,491,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
70,6,cond2,5,896,Reflexive,Preposition,Mismatch,0.5,-0.5
70,6,cond2,6,491,Post-reflexive,Preposition,Mismatch,0.5,-0.5
70,6,cond2,7,607,Others,Preposition,Mismatch,0.5,-0.5
70,6,cond2,8,683,Others,Preposition,Mismatch,0.5,-0.5
70,7,cond3,0,526,Others,Direct object,Match,-0.5,0.5
70,7,cond3,1,1308,Others,Direct object,Match,-0.5,0.5
70,7,cond3,2,862,Others,Direct object,Match,-0.5,0.5
70,7,cond3,3,671,Others,Direct object,Match,-0.5,0.5
70,7,cond3,4,669,Pre-reflexive,Direct object,Match,-0.5,0.5
70,7,cond3,5,1034,Reflexive,Direct object,Match,-0.5,0.5
70,7,cond3,6,1292,Post-reflexive,Direct object,Match,-0.5,0.5
70,7,cond3,7,695,Others,Direct object,Match,-0.5,0.5
70,7,cond3,8,700,Others,Direct object,Match,-0.5,0.5
70,7,cond3,9,1116,Others,Direct object,Match,-0.5,0.5
70,8,cond4,0,510,Others,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,1,933,Others,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,2,739,Others,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,3,702,Others,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,4,562,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,5,985,Reflexive,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,6,747,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,7,687,Others,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,8,696,Others,Direct object,Mismatch,-0.5,-0.5
70,8,cond4,9,766,Others,Direct object,Mismatch,-0.5,-0.5
70,9,cond1,0,714,Others,Preposition,Match,0.5,0.5
70,9,cond1,1,790,Others,Preposition,Match,0.5,0.5
70,9,cond1,2,1158,Others,Preposition,Match,0.5,0.5
70,9,cond1,3,947,Others,Preposition,Match,0.5,0.5
70,9,cond1,4,751,Pre-reflexive,Preposition,Match,0.5,0.5
70,9,cond1,5,1536,Reflexive,Preposition,Match,0.5,0.5
70,9,cond1,6,881,Post-reflexive,Preposition,Match,0.5,0.5
70,9,cond1,7,918,Others,Preposition,Match,0.5,0.5
70,9,cond1,8,793,Others,Preposition,Match,0.5,0.5
70,10,cond2,0,562,Others,Preposition,Mismatch,0.5,-0.5
70,10,cond2,1,886,Others,Preposition,Mismatch,0.5,-0.5
70,10,cond2,2,1046,Others,Preposition,Mismatch,0.5,-0.5
70,10,cond2,3,927,Others,Preposition,Mismatch,0.5,-0.5
70,10,cond2,4,706,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
70,10,cond2,5,683,Reflexive,Preposition,Mismatch,0.5,-0.5
70,10,cond2,6,860,Post-reflexive,Preposition,Mismatch,0.5,-0.5
70,10,cond2,7,739,Others,Preposition,Mismatch,0.5,-0.5
70,10,cond2,8,836,Others,Preposition,Mismatch,0.5,-0.5
70,11,cond3,0,394,Others,Direct object,Match,-0.5,0.5
70,11,cond3,1,548,Others,Direct object,Match,-0.5,0.5
70,11,cond3,2,846,Others,Direct object,Match,-0.5,0.5
70,11,cond3,3,589,Others,Direct object,Match,-0.5,0.5
70,11,cond3,4,770,Pre-reflexive,Direct object,Match,-0.5,0.5
70,11,cond3,5,691,Reflexive,Direct object,Match,-0.5,0.5
70,11,cond3,6,770,Post-reflexive,Direct object,Match,-0.5,0.5
70,11,cond3,7,768,Others,Direct object,Match,-0.5,0.5
70,11,cond3,8,652,Others,Direct object,Match,-0.5,0.5
70,11,cond3,9,631,Others,Direct object,Match,-0.5,0.5
70,12,cond4,0,530,Others,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,1,709,Others,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,2,676,Others,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,3,636,Others,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,4,1256,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,5,720,Reflexive,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,6,580,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,7,557,Others,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,8,584,Others,Direct object,Mismatch,-0.5,-0.5
70,12,cond4,9,711,Others,Direct object,Mismatch,-0.5,-0.5
70,13,cond1,0,350,Others,Preposition,Match,0.5,0.5
70,13,cond1,1,561,Others,Preposition,Match,0.5,0.5
70,13,cond1,2,443,Others,Preposition,Match,0.5,0.5
70,13,cond1,3,554,Others,Preposition,Match,0.5,0.5
70,13,cond1,4,696,Pre-reflexive,Preposition,Match,0.5,0.5
70,13,cond1,5,764,Reflexive,Preposition,Match,0.5,0.5
70,13,cond1,6,784,Post-reflexive,Preposition,Match,0.5,0.5
70,13,cond1,7,570,Others,Preposition,Match,0.5,0.5
70,13,cond1,8,590,Others,Preposition,Match,0.5,0.5
70,13,cond1,9,559,Others,Preposition,Match,0.5,0.5
70,13,cond1,10,767,Others,Preposition,Match,0.5,0.5
70,14,cond2,0,514,Others,Preposition,Mismatch,0.5,-0.5
70,14,cond2,1,608,Others,Preposition,Mismatch,0.5,-0.5
70,14,cond2,2,654,Others,Preposition,Mismatch,0.5,-0.5
70,14,cond2,3,752,Others,Preposition,Mismatch,0.5,-0.5
70,14,cond2,4,804,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
70,14,cond2,5,1125,Reflexive,Preposition,Mismatch,0.5,-0.5
70,14,cond2,6,874,Post-reflexive,Preposition,Mismatch,0.5,-0.5
70,14,cond2,7,1893,Others,Preposition,Mismatch,0.5,-0.5
70,15,cond3,0,536,Others,Direct object,Match,-0.5,0.5
70,15,cond3,1,646,Others,Direct object,Match,-0.5,0.5
70,15,cond3,2,899,Others,Direct object,Match,-0.5,0.5
70,15,cond3,3,660,Others,Direct object,Match,-0.5,0.5
70,15,cond3,4,686,Pre-reflexive,Direct object,Match,-0.5,0.5
70,15,cond3,5,2144,Reflexive,Direct object,Match,-0.5,0.5
70,15,cond3,6,777,Post-reflexive,Direct object,Match,-0.5,0.5
70,15,cond3,7,1662,Others,Direct object,Match,-0.5,0.5
70,15,cond3,8,615,Others,Direct object,Match,-0.5,0.5
70,15,cond3,9,805,Others,Direct object,Match,-0.5,0.5
70,16,cond4,0,449,Others,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,1,517,Others,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,2,653,Others,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,3,611,Others,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,4,563,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,5,665,Reflexive,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,6,880,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,7,629,Others,Direct object,Mismatch,-0.5,-0.5
70,16,cond4,8,758,Others,Direct object,Mismatch,-0.5,-0.5
70,17,cond1,0,533,Others,Preposition,Match,0.5,0.5
70,17,cond1,1,504,Others,Preposition,Match,0.5,0.5
70,17,cond1,2,595,Others,Preposition,Match,0.5,0.5
70,17,cond1,3,586,Others,Preposition,Match,0.5,0.5
70,17,cond1,4,464,Pre-reflexive,Preposition,Match,0.5,0.5
70,17,cond1,5,500,Reflexive,Preposition,Match,0.5,0.5
70,17,cond1,6,599,Post-reflexive,Preposition,Match,0.5,0.5
70,17,cond1,7,711,Others,Preposition,Match,0.5,0.5
70,17,cond1,8,524,Others,Preposition,Match,0.5,0.5
70,17,cond1,9,508,Others,Preposition,Match,0.5,0.5
70,18,cond2,0,514,Others,Preposition,Mismatch,0.5,-0.5
70,18,cond2,1,670,Others,Preposition,Mismatch,0.5,-0.5
70,18,cond2,2,552,Others,Preposition,Mismatch,0.5,-0.5
70,18,cond2,3,709,Others,Preposition,Mismatch,0.5,-0.5
70,18,cond2,4,717,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
70,18,cond2,5,786,Reflexive,Preposition,Mismatch,0.5,-0.5
70,18,cond2,6,699,Post-reflexive,Preposition,Mismatch,0.5,-0.5
70,18,cond2,7,965,Others,Preposition,Mismatch,0.5,-0.5
70,19,cond3,0,1308,Others,Direct object,Match,-0.5,0.5
70,19,cond3,1,808,Others,Direct object,Match,-0.5,0.5
70,19,cond3,2,659,Others,Direct object,Match,-0.5,0.5
70,19,cond3,3,541,Others,Direct object,Match,-0.5,0.5
70,19,cond3,4,703,Pre-reflexive,Direct object,Match,-0.5,0.5
70,19,cond3,5,878,Reflexive,Direct object,Match,-0.5,0.5
70,19,cond3,6,593,Post-reflexive,Direct object,Match,-0.5,0.5
70,19,cond3,7,689,Others,Direct object,Match,-0.5,0.5
70,19,cond3,8,967,Others,Direct object,Match,-0.5,0.5
70,19,cond3,9,733,Others,Direct object,Match,-0.5,0.5
70,20,cond4,0,447,Others,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,1,551,Others,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,2,544,Others,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,3,577,Others,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,4,758,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,5,1135,Reflexive,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,6,699,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,7,615,Others,Direct object,Mismatch,-0.5,-0.5
70,20,cond4,8,890,Others,Direct object,Mismatch,-0.5,-0.5
70,21,cond1,0,489,Others,Preposition,Match,0.5,0.5
70,21,cond1,1,738,Others,Preposition,Match,0.5,0.5
70,21,cond1,2,515,Others,Preposition,Match,0.5,0.5
70,21,cond1,3,529,Others,Preposition,Match,0.5,0.5
70,21,cond1,4,712,Pre-reflexive,Preposition,Match,0.5,0.5
70,21,cond1,5,617,Reflexive,Preposition,Match,0.5,0.5
70,21,cond1,6,585,Post-reflexive,Preposition,Match,0.5,0.5
70,21,cond1,7,959,Others,Preposition,Match,0.5,0.5
70,21,cond1,8,794,Others,Preposition,Match,0.5,0.5
70,21,cond1,9,659,Others,Preposition,Match,0.5,0.5
70,22,cond2,0,496,Others,Preposition,Mismatch,0.5,-0.5
70,22,cond2,1,558,Others,Preposition,Mismatch,0.5,-0.5
70,22,cond2,2,758,Others,Preposition,Mismatch,0.5,-0.5
70,22,cond2,3,701,Others,Preposition,Mismatch,0.5,-0.5
70,22,cond2,4,655,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
70,22,cond2,5,752,Reflexive,Preposition,Mismatch,0.5,-0.5
70,22,cond2,6,594,Post-reflexive,Preposition,Mismatch,0.5,-0.5
70,22,cond2,7,776,Others,Preposition,Mismatch,0.5,-0.5
70,22,cond2,8,593,Others,Preposition,Mismatch,0.5,-0.5
70,22,cond2,9,620,Others,Preposition,Mismatch,0.5,-0.5
70,23,cond3,0,418,Others,Direct object,Match,-0.5,0.5
70,23,cond3,1,639,Others,Direct object,Match,-0.5,0.5
70,23,cond3,2,754,Others,Direct object,Match,-0.5,0.5
70,23,cond3,3,742,Others,Direct object,Match,-0.5,0.5
70,23,cond3,4,834,Pre-reflexive,Direct object,Match,-0.5,0.5
70,23,cond3,5,1229,Reflexive,Direct object,Match,-0.5,0.5
70,23,cond3,6,695,Post-reflexive,Direct object,Match,-0.5,0.5
70,23,cond3,7,594,Others,Direct object,Match,-0.5,0.5
70,23,cond3,8,946,Others,Direct object,Match,-0.5,0.5
70,24,cond4,0,444,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,1,660,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,2,626,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,3,527,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,4,2382,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,5,1051,Reflexive,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,6,606,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,7,502,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,8,693,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,9,557,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,10,703,Others,Direct object,Mismatch,-0.5,-0.5
70,24,cond4,11,661,Others,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,0,483,Others,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,1,519,Others,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,2,708,Others,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,3,531,Others,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,4,981,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,5,666,Reflexive,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,6,715,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,7,779,Others,Direct object,Mismatch,-0.5,-0.5
71,1,cond4,8,NA,Others,Direct object,Mismatch,-0.5,-0.5
71,2,cond1,0,422,Others,Preposition,Match,0.5,0.5
71,2,cond1,1,601,Others,Preposition,Match,0.5,0.5
71,2,cond1,2,442,Others,Preposition,Match,0.5,0.5
71,2,cond1,3,NA,Others,Preposition,Match,0.5,0.5
71,2,cond1,4,NA,Pre-reflexive,Preposition,Match,0.5,0.5
71,2,cond1,5,NA,Reflexive,Preposition,Match,0.5,0.5
71,2,cond1,6,NA,Post-reflexive,Preposition,Match,0.5,0.5
71,2,cond1,7,NA,Others,Preposition,Match,0.5,0.5
71,2,cond1,8,NA,Others,Preposition,Match,0.5,0.5
71,3,cond2,0,934,Others,Preposition,Mismatch,0.5,-0.5
71,3,cond2,1,574,Others,Preposition,Mismatch,0.5,-0.5
71,3,cond2,2,668,Others,Preposition,Mismatch,0.5,-0.5
71,3,cond2,3,636,Others,Preposition,Mismatch,0.5,-0.5
71,3,cond2,4,545,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
71,3,cond2,5,509,Reflexive,Preposition,Mismatch,0.5,-0.5
71,3,cond2,6,627,Post-reflexive,Preposition,Mismatch,0.5,-0.5
71,3,cond2,7,545,Others,Preposition,Mismatch,0.5,-0.5
71,3,cond2,8,619,Others,Preposition,Mismatch,0.5,-0.5
71,3,cond2,9,640,Others,Preposition,Mismatch,0.5,-0.5
71,4,cond3,0,694,Others,Direct object,Match,-0.5,0.5
71,4,cond3,1,900,Others,Direct object,Match,-0.5,0.5
71,4,cond3,2,869,Others,Direct object,Match,-0.5,0.5
71,4,cond3,3,777,Others,Direct object,Match,-0.5,0.5
